SERVICE_NAME,BADCODE,CODE,PRICE,CURRENCY
Intercity,7961024,+7961024,1.33,RUR
Intercity,7961025,+7961025,1.33,RUR
Intercity,7961026,+7961026,1.33,RUR
Intercity,7961027,+7961027,1.33,RUR
Intercity,7961028,+7961028,1.33,RUR
Intercity,7961029,+7961029,1.33,RUR
Intercity,7961030,+7961030,1.33,RUR
Intercity,7961031,+7961031,1.33,RUR
Intercity,7961032,+7961032,1.33,RUR
Intercity,7961033,+7961033,1.33,RUR
Intercity,7961034,+7961034,1.33,RUR
Intercity,7961035,+7961035,1.33,RUR
Intercity,7961036,+7961036,1.33,RUR
Intercity,7961037,+7961037,1.33,RUR
Intercity,7961038,+7961038,1.33,RUR
Intercity,7961039,+7961039,1.33,RUR
Intercity,796104,+796104,1.33,RUR
Intercity,7961050,+7961050,1.33,RUR
Intercity,7961051,+7961051,1.33,RUR
Intercity,7961052,+7961052,1.33,RUR
Intercity,7961053,+7961053,1.33,RUR
Intercity,7961054,+7961054,1.33,RUR
Intercity,7961055,+7961055,1.33,RUR
Intercity,7961056,+7961056,1.33,RUR
Intercity,7961057,+7961057,1.33,RUR
Intercity,7961058,+7961058,1.33,RUR
Intercity,7961059,+7961059,1.33,RUR
Intercity,796106,+796106,1.33,RUR
Intercity,796107,+796107,1.33,RUR
Intercity,796108,+796108,1.33,RUR
Intercity,7961090,+7961090,1.33,RUR
Intercity,7961091,+7961091,1.33,RUR
Intercity,7961092,+7961092,1.33,RUR
Intercity,7961093,+7961093,1.33,RUR
Intercity,7961094,+7961094,1.33,RUR
Intercity,7961095,+7961095,1.33,RUR
Intercity,7961096,+7961096,1.33,RUR
Intercity,7961097,+7961097,1.33,RUR
Intercity,7961098,+7961098,1.33,RUR
Intercity,7961099,+7961099,1.33,RUR
Intercity,7961100,+7961100,1.33,RUR
Intercity,7961101,+7961101,1.33,RUR
Intercity,7961102,+7961102,1.33,RUR
Intercity,7961103,+7961103,1.33,RUR
Intercity,7961104,+7961104,1.33,RUR
Intercity,7961105,+7961105,1.33,RUR
Intercity,7961106,+7961106,1.33,RUR
Intercity,7961107,+7961107,1.33,RUR
Intercity,7961108,+7961108,1.33,RUR
Intercity,7961109,+7961109,1.33,RUR
Intercity,7961110,+7961110,1.33,RUR
Intercity,7961111,+7961111,1.33,RUR
Intercity,7961112,+7961112,1.33,RUR
Intercity,7961113,+7961113,1.33,RUR
Intercity,7961114,+7961114,1.33,RUR
Intercity,7961115,+7961115,1.33,RUR
Intercity,7961116,+7961116,1.33,RUR
Intercity,7961117,+7961117,1.33,RUR
Intercity,7961118,+7961118,1.33,RUR
Intercity,7961119,+7961119,1.33,RUR
Intercity,7961120,+7961120,1.33,RUR
Intercity,7961121,+7961121,1.33,RUR
Intercity,7961122,+7961122,1.33,RUR
Intercity,7961123,+7961123,1.33,RUR
Intercity,7961124,+7961124,1.33,RUR
Intercity,7961125,+7961125,1.33,RUR
Intercity,7961126,+7961126,1.33,RUR
Intercity,7961127,+7961127,1.33,RUR
Intercity,7961128,+7961128,1.33,RUR
Intercity,7961129,+7961129,1.33,RUR
Intercity,7961130,+7961130,1.33,RUR
Intercity,7961131,+7961131,1.33,RUR
Intercity,7961132,+7961132,1.33,RUR
Intercity,7961133,+7961133,1.33,RUR
Intercity,7961134,+7961134,1.33,RUR
Intercity,7961135,+7961135,1.33,RUR
Intercity,7961136,+7961136,1.33,RUR
Intercity,7961137,+7961137,1.33,RUR
Intercity,7961138,+7961138,1.33,RUR
Intercity,7961139,+7961139,1.33,RUR
Intercity,7961140,+7961140,1.33,RUR
Intercity,7961141,+7961141,1.33,RUR
Intercity,7961142,+7961142,1.33,RUR
Intercity,7961143,+7961143,1.33,RUR
Intercity,7961144,+7961144,1.33,RUR
Intercity,7961145,+7961145,1.33,RUR
Intercity,7961146,+7961146,1.33,RUR
Intercity,7961147,+7961147,1.33,RUR
Intercity,7961148,+7961148,1.33,RUR
Intercity,7961149,+7961149,1.33,RUR
Intercity,7961150,+7961150,1.33,RUR
Intercity,7961151,+7961151,1.33,RUR
Intercity,7961152,+7961152,1.33,RUR
Intercity,7961153,+7961153,1.33,RUR
Intercity,7961154,+7961154,1.33,RUR
Intercity,7961155,+7961155,1.33,RUR
Intercity,7961156,+7961156,1.33,RUR
Intercity,7961157,+7961157,1.33,RUR
Intercity,7961158,+7961158,1.33,RUR
Intercity,7961159,+7961159,1.33,RUR
Intercity,7961160,+7961160,1.33,RUR
Intercity,7961161,+7961161,1.33,RUR
Intercity,7961162,+7961162,1.33,RUR
Intercity,7961163,+7961163,1.33,RUR
Intercity,7961164,+7961164,1.33,RUR
Intercity,7961165,+7961165,1.33,RUR
Intercity,7961166,+7961166,1.33,RUR
Intercity,7961167,+7961167,1.33,RUR
Intercity,7961168,+7961168,1.33,RUR
Intercity,7961169,+7961169,1.33,RUR
Intercity,796117,+796117,1.33,RUR
Intercity,796118,+796118,1.33,RUR
Intercity,796119,+796119,1.33,RUR
Intercity,796120,+796120,1.33,RUR
Intercity,7961210,+7961210,1.33,RUR
Intercity,7961211,+7961211,1.33,RUR
Intercity,7961212,+7961212,1.33,RUR
Intercity,7961213,+7961213,1.33,RUR
Intercity,7961214,+7961214,1.33,RUR
Intercity,7961215,+7961215,1.33,RUR
Intercity,7961216,+7961216,1.33,RUR
Intercity,7961217,+7961217,1.33,RUR
Intercity,7961218,+7961218,1.33,RUR
Intercity,7961219,+7961219,1.33,RUR
Intercity,796122,+796122,1.33,RUR
Intercity,796123,+796123,1.33,RUR
Intercity,7961240,+7961240,1.33,RUR
Intercity,7961241,+7961241,1.33,RUR
Intercity,7961242,+7961242,1.33,RUR
Intercity,7961243,+7961243,1.33,RUR
Intercity,7961244,+7961244,1.33,RUR
Intercity,7961245,+7961245,1.33,RUR
Intercity,7961246,+7961246,1.33,RUR
Intercity,7961247,+7961247,1.33,RUR
Intercity,7961248,+7961248,1.33,RUR
Intercity,7961249,+7961249,1.33,RUR
Intercity,796125,+796125,1.33,RUR
Intercity,7961260,+7961260,1.33,RUR
Intercity,7961261,+7961261,1.33,RUR
Intercity,7961262,+7961262,1.33,RUR
Intercity,7961263,+7961263,1.33,RUR
Intercity,7961264,+7961264,1.33,RUR
Intercity,7961265,+7961265,1.33,RUR
Intercity,7961266,+7961266,1.33,RUR
Intercity,7961267,+7961267,1.33,RUR
Intercity,7961268,+7961268,1.33,RUR
Intercity,7961269,+7961269,1.33,RUR
Intercity,796127,+796127,1.33,RUR
Intercity,796128,+796128,1.33,RUR
Intercity,796129,+796129,1.33,RUR
Intercity,796130,+796130,1.33,RUR
Intercity,796131,+796131,1.33,RUR
Intercity,796132,+796132,1.33,RUR
Intercity,7961330,+7961330,1.33,RUR
Intercity,7961331,+7961331,1.33,RUR
Intercity,7961332,+7961332,1.33,RUR
Intercity,7961333,+7961333,1.33,RUR
Intercity,7961334,+7961334,1.33,RUR
Intercity,7961335,+7961335,1.33,RUR
Intercity,7961336,+7961336,1.33,RUR
Intercity,7961337,+7961337,1.33,RUR
Intercity,7961338,+7961338,1.33,RUR
Intercity,7961339,+7961339,1.33,RUR
Intercity,7961340,+7961340,1.33,RUR
Intercity,7961341,+7961341,1.33,RUR
Intercity,7961342,+7961342,1.33,RUR
Intercity,7961343,+7961343,1.33,RUR
Intercity,7961344,+7961344,1.33,RUR
Intercity,7961345,+7961345,1.33,RUR
Intercity,7961346,+7961346,1.33,RUR
Intercity,7961347,+7961347,1.33,RUR
Intercity,7961348,+7961348,1.33,RUR
Intercity,7961349,+7961349,1.33,RUR
Intercity,7961350,+7961350,1.33,RUR
Intercity,7961351,+7961351,1.33,RUR
Intercity,7961352,+7961352,1.33,RUR
Intercity,7961353,+7961353,1.33,RUR
Intercity,7961354,+7961354,1.33,RUR
Intercity,7961355,+7961355,1.33,RUR
Intercity,7961356,+7961356,1.33,RUR
Intercity,7961357,+7961357,1.33,RUR
Intercity,7961358,+7961358,1.33,RUR
Intercity,7961359,+7961359,1.33,RUR
Intercity,796136,+796136,1.33,RUR
Intercity,7961370,+7961370,1.33,RUR
Intercity,7961371,+7961371,1.33,RUR
Intercity,7961372,+7961372,1.33,RUR
Intercity,7961373,+7961373,1.33,RUR
Intercity,7961374,+7961374,1.33,RUR
Intercity,7961375,+7961375,1.33,RUR
Intercity,7961376,+7961376,1.33,RUR
Intercity,7961377,+7961377,1.33,RUR
Intercity,7961378,+7961378,1.33,RUR
Intercity,7961379,+7961379,1.33,RUR
Intercity,796138,+796138,1.33,RUR
Intercity,7961390,+7961390,1.33,RUR
Intercity,7961391,+7961391,1.33,RUR
Intercity,7961392,+7961392,1.33,RUR
Intercity,7961393,+7961393,1.33,RUR
Intercity,7961394,+7961394,1.33,RUR
Intercity,7961395,+7961395,1.33,RUR
Intercity,7961396,+7961396,1.33,RUR
Intercity,7961397,+7961397,1.33,RUR
Intercity,7961398,+7961398,1.33,RUR
Intercity,7961399,+7961399,1.33,RUR
Intercity,796140,+796140,1.33,RUR
Intercity,796141,+796141,1.33,RUR
Intercity,796142,+796142,1.33,RUR
Intercity,796143,+796143,1.33,RUR
Intercity,796144,+796144,1.33,RUR
Intercity,796145,+796145,1.33,RUR
Intercity,796146,+796146,1.33,RUR
Intercity,796147,+796147,1.33,RUR
Intercity,796148,+796148,1.33,RUR
Intercity,796149,+796149,1.33,RUR
Intercity,796150,+796150,1.33,RUR
Intercity,796151,+796151,1.33,RUR
Intercity,796152,+796152,1.33,RUR
Intercity,796153,+796153,1.33,RUR
Intercity,796154,+796154,1.33,RUR
Intercity,796155,+796155,1.33,RUR
Intercity,7961560,+7961560,1.33,RUR
Intercity,7961561,+7961561,1.33,RUR
Intercity,7961562,+7961562,1.33,RUR
Intercity,7961563,+7961563,1.33,RUR
Intercity,7961564,+7961564,1.33,RUR
Intercity,7961565,+7961565,1.33,RUR
Intercity,7961566,+7961566,1.33,RUR
Intercity,7961567,+7961567,1.33,RUR
Intercity,7961568,+7961568,1.33,RUR
Intercity,7961569,+7961569,1.33,RUR
Intercity,7961570,+7961570,1.33,RUR
Intercity,7961571,+7961571,1.33,RUR
Intercity,7961572,+7961572,1.33,RUR
Intercity,7961573,+7961573,1.33,RUR
Intercity,7961574,+7961574,1.33,RUR
Intercity,7961575,+7961575,1.33,RUR
Intercity,7961576,+7961576,1.33,RUR
Intercity,7961577,+7961577,1.33,RUR
Intercity,7961578,+7961578,1.33,RUR
Intercity,7961579,+7961579,1.33,RUR
Intercity,796158,+796158,1.33,RUR
Intercity,796159,+796159,1.33,RUR
Intercity,796160,+796160,1.33,RUR
Intercity,796161,+796161,1.33,RUR
Intercity,7961610,+7961610,1.33,RUR
Intercity,7961611,+7961611,1.33,RUR
Intercity,7961612,+7961612,1.33,RUR
Intercity,7961613,+7961613,1.33,RUR
Intercity,7961614,+7961614,1.33,RUR
Intercity,7961615,+7961615,1.33,RUR
Intercity,7961616,+7961616,1.33,RUR
Intercity,7961617,+7961617,1.33,RUR
Intercity,7961618,+7961618,1.33,RUR
Intercity,7961619,+7961619,1.33,RUR
Intercity,7961620,+7961620,1.33,RUR
Intercity,7961621,+7961621,1.33,RUR
Intercity,7961622,+7961622,1.33,RUR
Intercity,7961623,+7961623,1.33,RUR
Intercity,7961624,+7961624,1.33,RUR
Intercity,7961625,+7961625,1.33,RUR
Intercity,7961626,+7961626,1.33,RUR
Intercity,7961627,+7961627,1.33,RUR
Intercity,7961628,+7961628,1.33,RUR
Intercity,7961629,+7961629,1.33,RUR
Intercity,796163,+796163,1.33,RUR
Intercity,796164,+796164,1.33,RUR
Intercity,7961650,+7961650,1.33,RUR
Intercity,7961651,+7961651,1.33,RUR
Intercity,7961652,+7961652,1.33,RUR
Intercity,7961653,+7961653,1.33,RUR
Intercity,7961654,+7961654,1.33,RUR
Intercity,7961655,+7961655,1.33,RUR
Intercity,7961656,+7961656,1.33,RUR
Intercity,7961657,+7961657,1.33,RUR
Intercity,7961658,+7961658,1.33,RUR
Intercity,7961659,+7961659,1.33,RUR
Intercity,796166,+796166,1.33,RUR
Intercity,796167,+796167,1.33,RUR
Intercity,796168,+796168,1.33,RUR
Intercity,796169,+796169,1.33,RUR
Intercity,796170,+796170,1.33,RUR
Intercity,796171,+796171,1.33,RUR
Intercity,796172,+796172,1.33,RUR
Intercity,7961730,+7961730,1.33,RUR
Intercity,7961731,+7961731,1.33,RUR
Intercity,7961732,+7961732,1.33,RUR
Intercity,7961733,+7961733,1.33,RUR
Intercity,7961734,+7961734,1.33,RUR
Intercity,7961735,+7961735,1.33,RUR
Intercity,7961736,+7961736,1.33,RUR
Intercity,7961737,+7961737,1.33,RUR
Intercity,7961738,+7961738,1.33,RUR
Intercity,7961739,+7961739,1.33,RUR
Intercity,7961740,+7961740,1.33,RUR
Intercity,7961741,+7961741,1.33,RUR
Intercity,7961742,+7961742,1.33,RUR
Intercity,7961743,+7961743,1.33,RUR
Intercity,7961744,+7961744,1.33,RUR
Intercity,7961745,+7961745,1.33,RUR
Intercity,7961746,+7961746,1.33,RUR
Intercity,7961747,+7961747,1.33,RUR
Intercity,7961748,+7961748,1.33,RUR
Intercity,7961749,+7961749,1.33,RUR
Intercity,7961750,+7961750,1.33,RUR
Intercity,7961751,+7961751,1.33,RUR
Intercity,7961752,+7961752,1.33,RUR
Intercity,7961753,+7961753,1.33,RUR
Intercity,7961754,+7961754,1.33,RUR
Intercity,7961755,+7961755,1.33,RUR
Intercity,7961756,+7961756,1.33,RUR
Intercity,7961757,+7961757,1.33,RUR
Intercity,7961758,+7961758,1.33,RUR
Intercity,7961759,+7961759,1.33,RUR
Intercity,7961760,+7961760,1.33,RUR
Intercity,7961761,+7961761,1.33,RUR
Intercity,7961762,+7961762,1.33,RUR
Intercity,7961763,+7961763,1.33,RUR
Intercity,7961764,+7961764,1.33,RUR
Intercity,7961765,+7961765,1.33,RUR
Intercity,7961766,+7961766,1.33,RUR
Intercity,7961767,+7961767,1.33,RUR
Intercity,7961768,+7961768,1.33,RUR
Intercity,7961769,+7961769,1.33,RUR
Intercity,7961770,+7961770,1.33,RUR
Intercity,7961771,+7961771,1.33,RUR
Intercity,7961772,+7961772,1.33,RUR
Intercity,7961773,+7961773,1.33,RUR
Intercity,7961774,+7961774,1.33,RUR
Intercity,7961775,+7961775,1.33,RUR
Intercity,7961776,+7961776,1.33,RUR
Intercity,7961777,+7961777,1.33,RUR
Intercity,7961778,+7961778,1.33,RUR
Intercity,7961779,+7961779,1.33,RUR
Intercity,7961780,+7961780,1.33,RUR
Intercity,7961781,+7961781,1.33,RUR
Intercity,7961782,+7961782,1.33,RUR
Intercity,7961783,+7961783,1.33,RUR
Intercity,7961784,+7961784,1.33,RUR
Intercity,7961785,+7961785,1.33,RUR
Intercity,7961786,+7961786,1.33,RUR
Intercity,7961787,+7961787,1.33,RUR
Intercity,7961788,+7961788,1.33,RUR
Intercity,7961789,+7961789,1.33,RUR
Intercity,7961790,+7961790,1.33,RUR
Intercity,7961791,+7961791,1.33,RUR
Intercity,7961792,+7961792,1.33,RUR
Intercity,7961793,+7961793,1.33,RUR
Intercity,7961794,+7961794,1.33,RUR
Intercity,7961795,+7961795,1.33,RUR
Intercity,7961796,+7961796,1.33,RUR
Intercity,7961797,+7961797,1.33,RUR
Intercity,7961798,+7961798,1.33,RUR
Intercity,7961799,+7961799,1.33,RUR
Intercity,796180,+796180,1.33,RUR
Intercity,7961810,+7961810,1.33,RUR
Intercity,7961811,+7961811,1.33,RUR
Intercity,7961812,+7961812,1.33,RUR
Intercity,7961813,+7961813,1.33,RUR
Intercity,7961814,+7961814,1.33,RUR
Intercity,7961815,+7961815,1.33,RUR
Intercity,7961816,+7961816,1.33,RUR
Intercity,7961817,+7961817,1.33,RUR
Intercity,7961818,+7961818,1.33,RUR
Intercity,7961819,+7961819,1.33,RUR
Intercity,7961820,+7961820,1.33,RUR
Intercity,7961821,+7961821,1.33,RUR
Intercity,7961822,+7961822,1.33,RUR
Intercity,7961823,+7961823,1.33,RUR
Intercity,7961824,+7961824,1.33,RUR
Intercity,7961825,+7961825,1.33,RUR
Intercity,7961826,+7961826,1.33,RUR
Intercity,7961827,+7961827,1.33,RUR
Intercity,7961828,+7961828,1.33,RUR
Intercity,7961829,+7961829,1.33,RUR
Intercity,7961830,+7961830,1.33,RUR
Intercity,7961831,+7961831,1.33,RUR
Intercity,7961832,+7961832,1.33,RUR
Intercity,7961833,+7961833,1.33,RUR
Intercity,7961834,+7961834,1.33,RUR
Intercity,7961835,+7961835,1.33,RUR
Intercity,7961836,+7961836,1.33,RUR
Intercity,7961837,+7961837,1.33,RUR
Intercity,7961838,+7961838,1.33,RUR
Intercity,7961840,+7961840,1.33,RUR
Intercity,7961841,+7961841,1.33,RUR
Intercity,7961842,+7961842,1.33,RUR
Intercity,7961843,+7961843,1.33,RUR
Intercity,7961844,+7961844,1.33,RUR
Intercity,7961845,+7961845,1.33,RUR
Intercity,7961846,+7961846,1.33,RUR
Intercity,7961847,+7961847,1.33,RUR
Intercity,7961848,+7961848,1.33,RUR
Intercity,7961849,+7961849,1.33,RUR
Intercity,796185,+796185,1.33,RUR
Intercity,7961860,+7961860,1.33,RUR
Intercity,7961861,+7961861,1.33,RUR
Intercity,7961862,+7961862,1.33,RUR
Intercity,7961863,+7961863,1.33,RUR
Intercity,7961864,+7961864,1.33,RUR
Intercity,7961865,+7961865,1.33,RUR
Intercity,7961866,+7961866,1.33,RUR
Intercity,7961867,+7961867,1.33,RUR
Intercity,7961868,+7961868,1.33,RUR
Intercity,7961869,+7961869,1.33,RUR
Intercity,796187,+796187,1.33,RUR
Intercity,7961880,+7961880,1.33,RUR
Intercity,7961881,+7961881,1.33,RUR
Intercity,7961882,+7961882,1.33,RUR
Intercity,7961883,+7961883,1.33,RUR
Intercity,7961884,+7961884,1.33,RUR
Intercity,7961885,+7961885,1.33,RUR
Intercity,7961886,+7961886,1.33,RUR
Intercity,7961887,+7961887,1.33,RUR
Intercity,7961888,+7961888,1.33,RUR
Intercity,7961889,+7961889,1.33,RUR
Intercity,7961890,+7961890,1.33,RUR
Intercity,7961891,+7961891,1.33,RUR
Intercity,7961892,+7961892,1.33,RUR
Intercity,7961893,+7961893,1.33,RUR
Intercity,7961894,+7961894,1.33,RUR
Intercity,7961895,+7961895,1.33,RUR
Intercity,7961896,+7961896,1.33,RUR
Intercity,7961897,+7961897,1.33,RUR
Intercity,7961898,+7961898,1.33,RUR
Intercity,7961899,+7961899,1.33,RUR
Intercity,796190,+796190,1.33,RUR
Intercity,796191,+796191,1.33,RUR
Intercity,796192,+796192,1.33,RUR
Intercity,796193,+796193,1.33,RUR
Intercity,796194,+796194,1.33,RUR
Intercity,796195,+796195,1.33,RUR
Intercity,796196,+796196,1.33,RUR
Intercity,7961970,+7961970,1.33,RUR
Intercity,7961971,+7961971,1.33,RUR
Intercity,7961972,+7961972,1.33,RUR
Intercity,7961973,+7961973,1.33,RUR
Intercity,7961974,+7961974,1.33,RUR
Intercity,7961975,+7961975,1.33,RUR
Intercity,7961976,+7961976,1.33,RUR
Intercity,7961977,+7961977,1.33,RUR
Intercity,7961978,+7961978,1.33,RUR
Intercity,7961979,+7961979,1.33,RUR
Intercity,796198,+796198,1.33,RUR
Intercity,796199,+796199,1.33,RUR
Intercity,796200,+796200,1.33,RUR
Intercity,796201,+796201,1.33,RUR
Intercity,796202,+796202,1.33,RUR
Intercity,796203,+796203,1.33,RUR
Intercity,796204,+796204,1.33,RUR
Intercity,796205,+796205,1.33,RUR
Intercity,7962060,+7962060,1.33,RUR
Intercity,7962061,+7962061,1.33,RUR
Intercity,7962062,+7962062,1.33,RUR
Intercity,7962063,+7962063,1.33,RUR
Intercity,7962064,+7962064,1.33,RUR
Intercity,7962065,+7962065,1.33,RUR
Intercity,7962066,+7962066,1.33,RUR
Intercity,7962067,+7962067,1.33,RUR
Intercity,7962068,+7962068,1.33,RUR
Intercity,7962069,+7962069,1.33,RUR
Intercity,796207,+796207,1.33,RUR
Intercity,7962080,+7962080,1.33,RUR
Intercity,7962081,+7962081,1.33,RUR
Intercity,7962082,+7962082,1.33,RUR
Intercity,7962083,+7962083,1.33,RUR
Intercity,7962084,+7962084,1.33,RUR
Intercity,7962085,+7962085,1.33,RUR
Intercity,7962086,+7962086,1.33,RUR
Intercity,7962087,+7962087,1.33,RUR
Intercity,7962088,+7962088,1.33,RUR
Intercity,7962089,+7962089,1.33,RUR
Intercity,796209,+796209,1.33,RUR
Intercity,7962095,+7962095,1.33,RUR
Intercity,7962096,+7962096,1.33,RUR
Intercity,7962097,+7962097,1.33,RUR
Intercity,7962098,+7962098,1.33,RUR
Intercity,7962099,+7962099,1.33,RUR
Intercity,796210,+796210,1.33,RUR
Intercity,796211,+796211,1.33,RUR
Intercity,796212,+796212,1.33,RUR
Intercity,796213,+796213,1.33,RUR
Intercity,796214,+796214,1.33,RUR
Intercity,7962150,+7962150,1.33,RUR
Intercity,7962151,+7962151,1.33,RUR
Intercity,7962152,+7962152,1.33,RUR
Intercity,7962153,+7962153,1.33,RUR
Intercity,7962154,+7962154,1.33,RUR
Intercity,7962155,+7962155,1.33,RUR
Intercity,7962156,+7962156,1.33,RUR
Intercity,7962157,+7962157,1.33,RUR
Intercity,7962158,+7962158,1.33,RUR
Intercity,7962159,+7962159,1.33,RUR
Intercity,796216,+796216,1.33,RUR
Intercity,796217,+796217,1.33,RUR
Intercity,796218,+796218,1.33,RUR
Intercity,796219,+796219,1.33,RUR
Intercity,796220,+796220,1.33,RUR
Intercity,7962210,+7962210,1.33,RUR
Intercity,7962211,+7962211,1.33,RUR
Intercity,7962212,+7962212,1.33,RUR
Intercity,7962213,+7962213,1.33,RUR
Intercity,7962214,+7962214,1.33,RUR
Intercity,7962215,+7962215,1.33,RUR
Intercity,7962216,+7962216,1.33,RUR
Intercity,7962217,+7962217,1.33,RUR
Intercity,7962218,+7962218,1.33,RUR
Intercity,7962219,+7962219,1.33,RUR
Intercity,796222,+796222,1.33,RUR
Intercity,796223,+796223,1.33,RUR
Intercity,796224,+796224,1.33,RUR
Intercity,796225,+796225,1.33,RUR
Intercity,796226,+796226,1.33,RUR
Intercity,796227,+796227,1.33,RUR
Intercity,7962280,+7962280,1.33,RUR
Intercity,7962281,+7962281,1.33,RUR
Intercity,7962282,+7962282,1.33,RUR
Intercity,7962283,+7962283,1.33,RUR
Intercity,7962284,+7962284,1.33,RUR
Intercity,7962285,+7962285,1.33,RUR
Intercity,7962286,+7962286,1.33,RUR
Intercity,7962287,+7962287,1.33,RUR
Intercity,7962288,+7962288,1.33,RUR
Intercity,7962289,+7962289,1.33,RUR
Intercity,7962290,+7962290,1.33,RUR
Intercity,7962291,+7962291,1.33,RUR
Intercity,7962292,+7962292,1.33,RUR
Intercity,7962293,+7962293,1.33,RUR
Intercity,7962294,+7962294,1.33,RUR
Intercity,7962295,+7962295,1.33,RUR
Intercity,7962296,+7962296,1.33,RUR
Intercity,7962297,+7962297,1.33,RUR
Intercity,7962298,+7962298,1.33,RUR
Intercity,7962299,+7962299,1.33,RUR
Intercity,796230,+796230,1.33,RUR
Intercity,796231,+796231,1.33,RUR
Intercity,7962320,+7962320,1.33,RUR
Intercity,7962321,+7962321,1.33,RUR
Intercity,7962322,+7962322,1.33,RUR
Intercity,7962323,+7962323,1.33,RUR
Intercity,7962324,+7962324,1.33,RUR
Intercity,7962325,+7962325,1.33,RUR
Intercity,7962326,+7962326,1.33,RUR
Intercity,7962327,+7962327,1.33,RUR
Intercity,7962328,+7962328,1.33,RUR
Intercity,7962329,+7962329,1.33,RUR
Intercity,796233,+796233,1.33,RUR
Intercity,7962333,+7962333,1.33,RUR
Intercity,7962334,+7962334,1.33,RUR
Intercity,7962335,+7962335,1.33,RUR
Intercity,7962336,+7962336,1.33,RUR
Intercity,7962337,+7962337,1.33,RUR
Intercity,7962338,+7962338,1.33,RUR
Intercity,7962339,+7962339,1.33,RUR
Intercity,7962340,+7962340,1.33,RUR
Intercity,7962341,+7962341,1.33,RUR
Intercity,7962342,+7962342,1.33,RUR
Intercity,7962343,+7962343,1.33,RUR
Intercity,7962344,+7962344,1.33,RUR
Intercity,7962345,+7962345,1.33,RUR
Intercity,7962346,+7962346,1.33,RUR
Intercity,7962347,+7962347,1.33,RUR
Intercity,7962348,+7962348,1.33,RUR
Intercity,7962349,+7962349,1.33,RUR
Intercity,796235,+796235,1.33,RUR
Intercity,7962353,+7962353,1.33,RUR
Intercity,7962354,+7962354,1.33,RUR
Intercity,7962355,+7962355,1.33,RUR
Intercity,7962356,+7962356,1.33,RUR
Intercity,7962357,+7962357,1.33,RUR
Intercity,7962358,+7962358,1.33,RUR
Intercity,7962359,+7962359,1.33,RUR
Zonal,796236,+796236,1.2,RUR
Intercity,7962370,+7962370,1.33,RUR
Intercity,7962371,+7962371,1.33,RUR
Intercity,7962372,+7962372,1.33,RUR
Intercity,7962373,+7962373,1.33,RUR
Intercity,7962374,+7962374,1.33,RUR
Intercity,7962375,+7962375,1.33,RUR
Intercity,7962376,+7962376,1.33,RUR
Intercity,7962377,+7962377,1.33,RUR
Intercity,7962378,+7962378,1.33,RUR
Intercity,7962379,+7962379,1.33,RUR
Intercity,7962380,+7962380,1.33,RUR
Intercity,7962381,+7962381,1.33,RUR
Intercity,7962382,+7962382,1.33,RUR
Intercity,7962383,+7962383,1.33,RUR
Intercity,7962384,+7962384,1.33,RUR
Intercity,7962385,+7962385,1.33,RUR
Intercity,7962386,+7962386,1.33,RUR
Intercity,7962387,+7962387,1.33,RUR
Intercity,7962388,+7962388,1.33,RUR
Intercity,7962389,+7962389,1.33,RUR
Intercity,7962390,+7962390,1.33,RUR
Intercity,7962391,+7962391,1.33,RUR
Intercity,7962392,+7962392,1.33,RUR
Intercity,7962393,+7962393,1.33,RUR
Intercity,7962394,+7962394,1.33,RUR
Intercity,7962395,+7962395,1.33,RUR
Intercity,7962396,+7962396,1.33,RUR
Intercity,7962397,+7962397,1.33,RUR
Intercity,7962398,+7962398,1.33,RUR
Intercity,7962399,+7962399,1.33,RUR
Intercity,796240,+796240,1.33,RUR
Intercity,7962410,+7962410,1.33,RUR
Intercity,7962411,+7962411,1.33,RUR
Intercity,7962412,+7962412,1.33,RUR
Intercity,7962413,+7962413,1.33,RUR
Intercity,7962414,+7962414,1.33,RUR
Intercity,7962415,+7962415,1.33,RUR
Intercity,7962416,+7962416,1.33,RUR
Intercity,7962417,+7962417,1.33,RUR
Intercity,7962419,+7962419,1.33,RUR
Intercity,796242,+796242,1.33,RUR
Intercity,796243,+796243,1.33,RUR
Intercity,796244,+796244,1.33,RUR
Intercity,796245,+796245,1.33,RUR
Intercity,7962460,+7962460,1.33,RUR
Intercity,7962470,+7962470,1.33,RUR
Intercity,7962471,+7962471,1.33,RUR
Intercity,7962472,+7962472,1.33,RUR
Intercity,7962473,+7962473,1.33,RUR
Intercity,7962474,+7962474,1.33,RUR
Intercity,7962475,+7962475,1.33,RUR
Intercity,7962476,+7962476,1.33,RUR
Intercity,7962477,+7962477,1.33,RUR
Intercity,7962478,+7962478,1.33,RUR
Intercity,7962479,+7962479,1.33,RUR
Intercity,796248,+796248,1.33,RUR
Intercity,7962485,+7962485,1.33,RUR
Intercity,7962486,+7962486,1.33,RUR
Intercity,7962487,+7962487,1.33,RUR
Intercity,7962488,+7962488,1.33,RUR
Intercity,7962489,+7962489,1.33,RUR
Intercity,7962490,+7962490,1.33,RUR
Intercity,7962491,+7962491,1.33,RUR
Intercity,7962492,+7962492,1.33,RUR
Intercity,7962493,+7962493,1.33,RUR
Intercity,7962494,+7962494,1.33,RUR
Intercity,7962495,+7962495,1.33,RUR
Intercity,7962496,+7962496,1.33,RUR
Intercity,7962497,+7962497,1.33,RUR
Intercity,7962498,+7962498,1.33,RUR
